,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
1045,EyeCloud,LIBRARIES_AND_DEMO,3.1,1267,55M,"100,000+",Free,0,Everyone,Libraries & Demo,"August 2, 2018",5.1.2,4.4 and up
1046,Dollhouse Decorating Games,LIFESTYLE,4.1,18968,32M,"5,000,000+",Free,0,Teen,Lifestyle,"April 26, 2018",5.1,4.1 and up
1047,metroZONE,LIFESTYLE,4.1,47497,34M,"10,000,000+",Free,0,Everyone,Lifestyle,"June 8, 2018",5.3.0.54.7,5.0 and up
1048,Easy Hair Style Design,LIFESTYLE,4.3,601,5.1M,"100,000+",Free,0,Everyone,Lifestyle,"December 20, 2017",1.0,2.3 and up
1049,Talking Babsy Baby: Baby Games,LIFESTYLE,4.0,140995,100M,"10,000,000+",Free,0,Everyone,Lifestyle;Pretend Play,"July 16, 2018",9.0,4.0 and up
1050,"Black Wallpaper, AMOLED, Dark Background: Darkify",LIFESTYLE,4.6,51357,80M,"5,000,000+",Free,0,Everyone,Lifestyle,"July 31, 2018",8.0,4.0 and up
1051,Girly Wallpapers Backgrounds,LIFESTYLE,4.4,13565,3.3M,"1,000,000+",Free,0,Everyone,Lifestyle,"August 5, 2018",2.5,4.0 and up
1052,Chart - Myanmar Keyboard,LIFESTYLE,4.4,39364,28M,"5,000,000+",Free,0,Everyone,Lifestyle,"July 17, 2018",10.19,4.0.3 and up
1053,Easy Makeup Tutorials,LIFESTYLE,4.3,7287,5.0M,"1,000,000+",Free,0,Everyone,Lifestyle,"November 3, 2016",1.0,2.3 and up
1054,Horoscopes – Daily Zodiac Horoscope and Astrology,LIFESTYLE,4.6,161143,11M,"10,000,000+",Free,0,Everyone 10+,Lifestyle,"June 25, 2018",5.2.4(881),4.0.3 and up
1055,Entel,LIFESTYLE,3.2,16168,55M,"1,000,000+",Free,0,Everyone,Lifestyle,"July 26, 2018",2.2.9,4.0.3 and up
1056,ZenUI Safeguard,LIFESTYLE,4.5,100,7.1M,"1,000,000+",Free,0,Everyone,Lifestyle,"May 9, 2018",1.0.0.21_180410,7.0 - 7.1.1
1057,Live 4D Results ! (MY & SG),LIFESTYLE,4.6,116079,3.2M,"5,000,000+",Free,0,Everyone,Lifestyle,"May 20, 2018",5.8,2.3 and up
1058,Diary with lock,LIFESTYLE,4.6,815893,4.4M,"10,000,000+",Free,0,Everyone,Lifestyle,"June 30, 2018",4.90,4.1 and up
1059,FOSSIL Q: DESIGN YOUR DIAL,LIFESTYLE,4.3,985,16M,"500,000+",Free,0,Everyone,Lifestyle,"May 31, 2018",3.7,7.0 and up
1060,Telstra,LIFESTYLE,3.0,4260,6.3M,"5,000,000+",Free,0,Everyone,Lifestyle,"August 8, 2017",6.1,2.3.3 and up
1061,Family Locator - GPS Tracker,LIFESTYLE,4.4,726074,45M,"10,000,000+",Free,0,Everyone,Lifestyle,"August 2, 2018",16.7.1,4.4 and up
1062,Van Nien 2018 - Lich Van su & Lich Am,LIFESTYLE,4.4,3829,23M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 1, 2018",3.9.3,4.1 and up
1063,Safeway,LIFESTYLE,4.3,33572,37M,"1,000,000+",Free,0,Everyone,Lifestyle,"August 2, 2018",6.2.0,4.4 and up
1064,HTC Speak,LIFESTYLE,3.5,6145,13M,"10,000,000+",Free,0,Everyone,Lifestyle,"June 30, 2016",8.00.775375,5.0 and up
1065,Kawaii Easy Drawing : How to draw Step by Step,LIFESTYLE,4.3,34327,8.1M,"5,000,000+",Free,0,Everyone,Lifestyle,"July 17, 2018",2.5.1,4.0 and up
1066,Tattoodo - Find your next tattoo,LIFESTYLE,4.5,7457,13M,"1,000,000+",Free,0,Teen,Lifestyle,"August 3, 2018",2.4.12-r244,4.1 and up
1067,H&M,LIFESTYLE,3.7,41941,14M,"10,000,000+",Free,0,Everyone,Lifestyle,"July 30, 2018",9.6.3,4.4 and up
1068,Samsung+,LIFESTYLE,4.5,82145,30M,"50,000,000+",Free,0,Everyone,Lifestyle,"July 5, 2018",10.19.0.0,4.4 and up
1069,Anime Avatar Creator: Make Your Own Avatar,LIFESTYLE,4.2,10944,36M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 15, 2018",2.0,4.1 and up
1070,Beautiful Design Birthday Cake,LIFESTYLE,4.3,665,3.0M,"500,000+",Free,0,Everyone,Lifestyle,"August 4, 2018",2.0,2.3 and up
1071,Pronunciation and know the name of the caller from his number,LIFESTYLE,4.6,2167,1.4M,"500,000+",Free,0,Everyone,Lifestyle,"January 7, 2018",1.0,2.3 and up
1072,Super Slime Simulator - Satisfying Slime App,LIFESTYLE,4.5,53652,39M,"1,000,000+",Free,0,Everyone,Lifestyle,"August 5, 2018",2.15,5.0 and up
1073,Caf - My Account,LIFESTYLE,3.9,18961,1.8M,"5,000,000+",Free,0,Everyone,Lifestyle,"September 24, 2015",1.1.1,2.3 and up
1074,H Pack,LIFESTYLE,4.3,9412,1.7M,"1,000,000+",Free,0,Everyone,Lifestyle,"December 17, 2016",1.5.1,4.0.3 and up
1075,Family convenience store FamilyMart,LIFESTYLE,3.3,9663,19M,"1,000,000+",Free,0,Everyone,Lifestyle,"July 16, 2018",Version:6.97,4.4 and up
1076,သိင်္ Astrology - Min Thein Kha BayDin,LIFESTYLE,4.7,2225,15M,"100,000+",Free,0,Everyone,Lifestyle,"July 26, 2018",4.2.1,4.0.3 and up
1077,w UN map,LIFESTYLE,4.2,23164,10.0M,"1,000,000+",Free,0,Mature 17+,Lifestyle,"July 24, 2018",2.6,5.0 and up
1078,Official Matsumoto Kiyoshi application,LIFESTYLE,3.2,3031,2.7M,"1,000,000+",Free,0,Everyone,Lifestyle,"July 3, 2018",1.5.3,4.0 and up
1079,Galaxy Gift,LIFESTYLE,4.4,95557,16M,"10,000,000+",Free,0,Everyone,Lifestyle,"July 23, 2018",7.0.8,4.0.3 and up
1080,PASS by KT (formerly KT certified),LIFESTYLE,3.5,7869,21M,"1,000,000+",Free,0,Everyone,Lifestyle,"August 1, 2018",02.00.06,4.4 and up
1081,Safety stepping stone,LIFESTYLE,3.7,4212,20M,"1,000,000+",Free,0,Everyone,Lifestyle,"July 25, 2018",3.4.5,2.3 and up
1082,Rate Guide Bill Letter,LIFESTYLE,3.8,17368,14M,"10,000,000+",Free,0,Everyone,Lifestyle,"June 27, 2018",5.1.3,4.0 and up
1083,US Mission - buy gourmet movie KTV,LIFESTYLE,3.8,6554,76M,"500,000+",Free,0,Teen,Lifestyle,"June 20, 2018",9.4.2,4.1 and up
1084,OK cashbag [point of pleasure],LIFESTYLE,3.7,33264,18M,"10,000,000+",Free,0,Everyone,Lifestyle,"June 15, 2018",6.2.1,4.0 and up
1085,JOANN - Crafts & Coupons,LIFESTYLE,4.6,34782,12M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 22, 2018",5.2.2,4.3 and up
1086,MK eCatalog,LIFESTYLE,4.0,6676,6.2M,"1,000,000+",Free,0,Everyone,Lifestyle,"February 21, 2018",3.0,4.2 and up
1087,Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",Free,0,Everyone,Lifestyle,"September 27, 2016",2.0,4.3 and up
1088,StyleSeat,LIFESTYLE,4.7,20304,24M,"500,000+",Free,0,Everyone,Lifestyle,"July 31, 2018",4.35,4.0.3 and up
1089,Wedding Countdown Widget,LIFESTYLE,3.9,7376,19M,"1,000,000+",Free,0,Everyone,Lifestyle,"January 11, 2018",5.2.2018010801-1,4.1 and up
1090,My Day - Countdown Calendar 🗓️,LIFESTYLE,4.1,49147,13M,"1,000,000+",Free,0,Everyone,Lifestyle,"May 7, 2018",2.9.5,4.1 and up
1091,justWink Greeting Cards,LIFESTYLE,4.6,69177,15M,"1,000,000+",Free,0,Teen,Lifestyle,"August 2, 2017",2.7.3,4.4 and up
1092,Wedding LookBook by The Knot,LIFESTYLE,4.2,3448,13M,"100,000+",Free,0,Everyone,Lifestyle,"July 9, 2018",3.9.5,4.0.3 and up
1093,"Wedding Planner by WeddingWire - Venues, Checklist",LIFESTYLE,4.2,3788,44M,"1,000,000+",Free,0,Everyone,Lifestyle,"July 24, 2018",8.5.1,5.0 and up
1094,WedMeGood - Wedding Planner,LIFESTYLE,4.6,1658,9.7M,"100,000+",Free,0,Everyone,Lifestyle,"July 31, 2018",2.0.9,4.4 and up
1095,StyleSeat,LIFESTYLE,4.7,20304,24M,"500,000+",Free,0,Everyone,Lifestyle,"July 31, 2018",4.35,4.0.3 and up
1096,DIY Garden Ideas,LIFESTYLE,4.1,3309,13M,"500,000+",Free,0,Everyone,Lifestyle,"August 5, 2018",10.0,4.0 and up
1097,Brit + Co,LIFESTYLE,3.9,987,4.5M,"10,000+",Free,0,Everyone,Lifestyle,"August 29, 2017",2.0.4,4.0 and up
1098,Creative Ideas - DIY & Craft,LIFESTYLE,4.0,5208,4.5M,"100,000+",Free,0,Teen,Lifestyle,"November 23, 2017",1.37,4.0 and up
1099,Homestyler Interior Design & Decorating Ideas,LIFESTYLE,4.1,78298,29M,"5,000,000+",Free,0,Everyone,Lifestyle,"August 2, 2018",3.1.2.1,4.1 and up
1100,JOANN - Crafts & Coupons,LIFESTYLE,4.6,34802,12M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 22, 2018",5.2.2,4.3 and up
1101,Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12M,"500,000+",Free,0,Teen,Lifestyle,"June 5, 2017",3.2.0,4.1 and up
1102,Chictopia,LIFESTYLE,4.1,360,4.6M,"10,000+",Free,0,Everyone,Lifestyle,"April 30, 2014",1.6.2,2.2 and up
1103,Scarf Fashion Designer,LIFESTYLE,4.4,16637,10M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 18, 2017",1.8,2.3 and up
1104,Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",Free,0,Everyone,Lifestyle,"September 27, 2016",2.0,4.3 and up
1105,Zara,LIFESTYLE,4.3,95904,33M,"10,000,000+",Free,0,Everyone,Lifestyle,"July 30, 2018",4.1.0,4.1 and up
1106,Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12M,"500,000+",Free,0,Teen,Lifestyle,"June 5, 2017",3.2.0,4.1 and up
1107,Chictopia,LIFESTYLE,4.1,360,4.6M,"10,000+",Free,0,Everyone,Lifestyle,"April 30, 2014",1.6.2,2.2 and up
1108,Scarf Fashion Designer,LIFESTYLE,4.4,16637,10M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 18, 2017",1.8,2.3 and up
1109,Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",Free,0,Everyone,Lifestyle,"September 27, 2016",2.0,4.3 and up
1110,Zara,LIFESTYLE,4.3,95905,33M,"10,000,000+",Free,0,Everyone,Lifestyle,"July 30, 2018",4.1.0,4.1 and up
1111,Real Estate by Movoto,LIFESTYLE,4.4,3114,13M,"100,000+",Free,0,Everyone,Lifestyle,"February 20, 2018",6.1,4.0.3 and up
1112,Etta Homes,LIFESTYLE,4.2,220,15M,"50,000+",Free,0,Everyone,Lifestyle,"July 26, 2018",9.1.0,5.0 and up
1113,Houlihan Lawrence,LIFESTYLE,4.4,33,23M,"5,000+",Free,0,Everyone,Lifestyle,"October 12, 2017",3.9.5,4.2 and up
1114,Home Scouting® MLS Mobile,LIFESTYLE,4.3,1533,7.7M,"100,000+",Free,0,Everyone,Lifestyle,"September 27, 2016",2.2.6,2.2 and up
1115,ZipRealty Real Estate & Homes,LIFESTYLE,4.0,3937,15M,"100,000+",Free,0,Everyone,Lifestyle,"July 27, 2018",8.3.3,4.4 and up
1116,Sotheby's International Realty,LIFESTYLE,4.2,894,25M,"50,000+",Free,0,Everyone,Lifestyle,"April 9, 2018",5.600.42,4.0.3 and up
1117,Neighborhoods & Apartments,LIFESTYLE,3.9,2042,3.0M,"100,000+",Free,0,Everyone,Lifestyle,"August 28, 2015",3.1.6,4.0 and up
1118,Keller Williams Real Estate,LIFESTYLE,4.4,13213,22M,"1,000,000+",Free,0,Everyone,Lifestyle,"March 28, 2018",5.800.04,4.0.3 and up
1119,Bed Time Fan - White Noise Sleep Sounds,LIFESTYLE,4.5,10097,7.5M,"500,000+",Free,0,Everyone,Lifestyle,"April 26, 2018",1.2,4.0 and up
1120,Nature Sounds,LIFESTYLE,4.8,28588,24M,"1,000,000+",Free,0,Everyone,Lifestyle,"March 1, 2018",3.1.8,4.0.3 and up
1121,White Noise Baby,LIFESTYLE,4.5,10544,44M,"1,000,000+",Free,0,Everyone,Lifestyle,"June 18, 2018",5.3,4.1 and up
1122,7 Day Food Journal Challenge,LIFESTYLE,4.5,3346,14M,"100,000+",Free,0,Teen,Lifestyle,"March 8, 2017",3.6.3,4.0.3 and up
1123,ROBLOX,GAME,4.5,4447388,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up
1124,Subway Surfers,GAME,4.5,27722264,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,"July 12, 2018",1.90.0,4.1 and up
1125,Candy Crush Saga,GAME,4.4,22426677,74M,"500,000,000+",Free,0,Everyone,Casual,"July 5, 2018",1.129.0.2,4.1 and up
1126,Solitaire,GAME,4.7,254258,23M,"10,000,000+",Free,0,Everyone,Card,"August 1, 2018",2.137.0,4.1 and up
1127,Bubble Shooter,GAME,4.5,148897,46M,"10,000,000+",Free,0,Everyone,Casual,"July 17, 2018",1.20.1,4.0.3 and up
1128,Hello Kitty Nail Salon,GAME,4.2,369203,24M,"50,000,000+",Free,0,Everyone,Casual;Pretend Play,"April 17, 2018",1.5,4.1 and up
1129,Clash Royale,GAME,4.6,23133508,97M,"100,000,000+",Free,0,Everyone 10+,Strategy,"June 27, 2018",2.3.2,4.1 and up
1130,Temple Run 2,GAME,4.3,8118609,62M,"500,000,000+",Free,0,Everyone,Action,"July 5, 2018",1.49.1,4.0 and up
1131,Pou,GAME,4.3,10485308,24M,"500,000,000+",Free,0,Everyone,Casual,"May 25, 2018",1.4.77,4.0 and up
1132,Helix Jump,GAME,4.2,1497361,33M,"100,000,000+",Free,0,Everyone,Action,"April 9, 2018",1.0.6,4.1 and up
1133,Block Puzzle,GAME,4.6,59800,7.8M,"5,000,000+",Free,0,Everyone,Puzzle,"March 6, 2018",2.9,2.3 and up
1134,Angry Birds Rio,GAME,4.4,2610526,46M,"100,000,000+",Free,0,Everyone,Arcade,"July 3, 2018",2.6.9,4.1 and up
1135,Plants vs. Zombies FREE,GAME,4.4,4066989,69M,"100,000,000+",Free,0,Everyone 10+,Strategy,"July 6, 2018",2.2.00,4.1 and up
1136,Sonic Dash,GAME,4.5,3778921,75M,"100,000,000+",Free,0,Everyone,Arcade,"July 26, 2018",3.8.5.Go,4.1 and up
1137,Candy Crush Soda Saga,GAME,4.4,6198563,67M,"100,000,000+",Free,0,Everyone,Casual,"July 10, 2018",1.118.4,4.1 and up
1138,Zombie Hunter King,GAME,4.3,10306,50M,"1,000,000+",Free,0,Mature 17+,Action,"August 1, 2018",1.0.8,2.3 and up
1139,Clash of Clans,GAME,4.6,44891723,98M,"100,000,000+",Free,0,Everyone 10+,Strategy,"July 15, 2018",10.322.16,4.1 and up
1140,Block Puzzle Classic Legend !,GAME,4.2,17039,4.9M,"5,000,000+",Free,0,Everyone,Puzzle,"April 13, 2018",2.9,2.3.3 and up
1141,PAC-MAN,GAME,4.2,685981,37M,"100,000,000+",Free,0,Everyone,Arcade,"May 15, 2018",6.6.3,4.1 and up
1142,Super Jim Jump - pixel 3d,GAME,4.5,10393,18M,"1,000,000+",Free,0,Everyone,Arcade,"July 11, 2018",2.2.3181,4.0 and up
1143,8 Ball Pool,GAME,4.5,14198297,52M,"100,000,000+",Free,0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up
1144,Bubble Witch 3 Saga,GAME,4.7,1732263,78M,"50,000,000+",Free,0,Everyone,Puzzle,"July 17, 2018",4.8.4,3.0 and up
1145,Word Search,GAME,4.7,295241,3.9M,"10,000,000+",Free,0,Everyone,Word,"June 6, 2018",1.1.3,3.0 and up
1146,Granny,GAME,4.5,1135631,59M,"50,000,000+",Free,0,Teen,Arcade,"May 29, 2018",1.4.0.1,4.0 and up
1147,Angry Birds Classic,GAME,4.4,5566669,97M,"100,000,000+",Free,0,Everyone,Arcade,"May 24, 2018",7.9.3,4.1 and up
1148,Flow Free,GAME,4.3,1295557,11M,"100,000,000+",Free,0,Everyone,Puzzle,"April 11, 2018",4.0,4.1 and up
1149,Race the Traffic Moto,GAME,3.8,270687,38M,"10,000,000+",Free,0,Teen,Racing,"July 20, 2018",1.0.16,4.0.3 and up
1150,Barbie™ Fashion Closet,GAME,4.1,68057,85M,"10,000,000+",Free,0,Everyone,Casual;Creativity,"July 30, 2018",1.3.7,4.1 and up
1151,Candy Crush Jelly Saga,GAME,4.3,1300490,78M,"50,000,000+",Free,0,Everyone,Puzzle,"July 20, 2018",2.1.10,4.0 and up
1152,Hill Climb Racing,GAME,4.4,8923587,63M,"100,000,000+",Free,0,Everyone,Racing,"July 2, 2018",1.37.2,4.2 and up
1153,Marble - Temple Quest,GAME,4.3,42053,24M,"10,000,000+",Free,0,Everyone,Puzzle,"June 21, 2018",4.9,4.0.3 and up
1154,Shooting King,GAME,4.4,257724,69M,"10,000,000+",Free,0,Everyone 10+,Sports,"May 25, 2018",1.4.2,4.0.3 and up
1155,Zombie Catchers,GAME,4.7,990491,75M,"10,000,000+",Free,0,Everyone,Action,"May 24, 2018",1.0.27,4.1 and up
1156,Farm Heroes Saga,GAME,4.4,7614130,70M,"100,000,000+",Free,0,Everyone,Casual,"July 26, 2018",5.1.8,2.3 and up
1157,Geometry Dash World,GAME,4.6,760628,63M,"10,000,000+",Free,0,Everyone,Arcade,"December 22, 2017",1.03,4.0 and up
1158,My Talking Angela,GAME,4.5,9881829,99M,"100,000,000+",Free,0,Everyone,Casual,"July 3, 2018",3.7.2.51,4.1 and up
1159,Cut the Rope FULL FREE,GAME,4.4,2123381,49M,"100,000,000+",Free,0,Everyone,Puzzle,"July 5, 2018",3.7.2,4.1 and up
1160,Subway Surfers,GAME,4.5,27723193,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,"July 12, 2018",1.90.0,4.1 and up
1161,ROBLOX,GAME,4.5,4447346,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up
1162,Pou,GAME,4.3,10485334,24M,"500,000,000+",Free,0,Everyone,Casual,"May 25, 2018",1.4.77,4.0 and up
1163,8 Ball Pool,GAME,4.5,14198602,52M,"100,000,000+",Free,0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up
1164,Clash of Clans,GAME,4.6,44891723,98M,"100,000,000+",Free,0,Everyone 10+,Strategy,"July 15, 2018",10.322.16,4.1 and up
1165,Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",Free,0,Everyone,Casual,"July 5, 2018",1.129.0.2,4.1 and up
1166,Plants vs. Zombies FREE,GAME,4.4,4066980,69M,"100,000,000+",Free,0,Everyone 10+,Strategy,"July 6, 2018",2.2.00,4.1 and up
1167,Cooking Fever,GAME,4.5,3197865,82M,"100,000,000+",Free,0,Everyone,Arcade,"July 12, 2018",2.8.0,4.0.3 and up
1168,Score! Hero,GAME,4.6,5418675,96M,"100,000,000+",Free,0,Everyone,Sports,"June 13, 2018",1.751,4.4 and up
1169,My Talking Angela,GAME,4.5,9881908,99M,"100,000,000+",Free,0,Everyone,Casual,"July 3, 2018",3.7.2.51,4.1 and up
1170,Bubble Shooter,GAME,4.5,148895,46M,"10,000,000+",Free,0,Everyone,Casual,"July 17, 2018",1.20.1,4.0.3 and up
1171,Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,183846,99M,"10,000,000+",Free,0,Everyone,Action,"July 30, 2018",1.0.6,4.4 and up
1172,Wordscapes,GAME,4.8,230710,87M,"10,000,000+",Free,0,Everyone,Word,"August 2, 2018",1.0.47,4.1 and up
1173,Word Search,GAME,4.7,295305,3.9M,"10,000,000+",Free,0,Everyone,Word,"June 6, 2018",1.1.3,3.0 and up
1174,Candy Crush Soda Saga,GAME,4.4,6198880,67M,"100,000,000+",Free,0,Everyone,Casual,"July 10, 2018",1.118.4,4.1 and up
1175,Garena Free Fire,GAME,4.5,5465624,53M,"100,000,000+",Free,0,Teen,Action,"August 3, 2018",1.21.0,4.0.3 and up
1176,Block Puzzle,GAME,4.6,59854,7.8M,"5,000,000+",Free,0,Everyone,Puzzle,"March 6, 2018",2.9,2.3 and up
1177,Clash Royale,GAME,4.6,23134775,97M,"100,000,000+",Free,0,Everyone 10+,Strategy,"June 27, 2018",2.3.2,4.1 and up
1178,Granny,GAME,4.5,1137271,59M,"50,000,000+",Free,0,Teen,Arcade,"May 29, 2018",1.4.0.1,4.0 and up
1179,Angry Birds Rio,GAME,4.4,2610622,46M,"100,000,000+",Free,0,Everyone,Arcade,"July 3, 2018",2.6.9,4.1 and up
1180,Zombie Catchers,GAME,4.7,990586,75M,"10,000,000+",Free,0,Everyone,Action,"May 24, 2018",1.0.27,4.1 and up
1181,Zombie Hunter King,GAME,4.3,10354,50M,"1,000,000+",Free,0,Mature 17+,Action,"August 1, 2018",1.0.8,2.3 and up
1182,Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",Free,0,Everyone,Action,"July 5, 2018",1.49.1,4.0 and up
1183,Jungle Marble Blast,GAME,4.3,18985,23M,"5,000,000+",Free,0,Everyone,Casual,"July 23, 2018",1.5.4,4.0.3 and up
1184,Rider,GAME,4.5,655067,72M,"10,000,000+",Free,0,Teen,Arcade,"July 17, 2017",1.2.1,4.0.3 and up
1185,Farm Heroes Saga,GAME,4.4,7614271,70M,"100,000,000+",Free,0,Everyone,Casual,"July 26, 2018",5.1.8,2.3 and up
1186,Super Jim Jump - pixel 3d,GAME,4.5,10434,18M,"1,000,000+",Free,0,Everyone,Arcade,"July 11, 2018",2.2.3181,4.0 and up
1187,Roll the Ball® - slide puzzle,GAME,4.5,1385093,35M,"100,000,000+",Free,0,Everyone,Puzzle,"August 2, 2018",1.7.40,4.1 and up
1188,Talking Tom Gold Run,GAME,4.6,2698348,78M,"100,000,000+",Free,0,Everyone,Action,"July 31, 2018",2.8.2.59,4.1 and up
1189,Pixel Art: Color by Number Game,GAME,4.7,1125017,25M,"10,000,000+",Free,0,Everyone,Puzzle,"July 17, 2018",3.9.2,4.3 and up
1190,Dream League Soccer 2018,GAME,4.6,9882639,74M,"100,000,000+",Free,0,Everyone,Sports,"July 16, 2018",5.064,4.4 and up
1191,Angry Birds Classic,GAME,4.4,5566805,97M,"100,000,000+",Free,0,Everyone,Arcade,"May 24, 2018",7.9.3,4.1 and up
1192,Fruits Bomb,GAME,4.4,74673,17M,"10,000,000+",Free,0,Everyone,Casual,"July 6, 2018",3.3.3179,4.0.3 and up
1193,Traffic Racer,GAME,4.5,5387639,53M,"100,000,000+",Free,0,Everyone,Racing,"February 27, 2018",2.5,4.1 and up
1194,Flow Free,GAME,4.3,1295606,11M,"100,000,000+",Free,0,Everyone,Puzzle,"April 11, 2018",4.0,4.1 and up
1195,Knife Hit,GAME,4.5,461137,60M,"10,000,000+",Free,0,Everyone,Arcade,"May 22, 2018",1.7.2,4.0.3 and up
1196,Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",Free,0,Everyone,Simulation,"March 5, 2018",2.10.2,4.0.3 and up
1197,Farm Fruit Pop: Party Time,GAME,4.4,9305,14M,"1,000,000+",Free,0,Everyone,Casual,"August 2, 2018",1.9.2,4.0.3 and up
1198,ROBLOX,GAME,4.5,4448791,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up
1199,Helix Jump,GAME,4.2,1498648,33M,"100,000,000+",Free,0,Everyone,Action,"April 9, 2018",1.0.6,4.1 and up
1200,Subway Surfers,GAME,4.5,27724094,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,"July 12, 2018",1.90.0,4.1 and up
1201,Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",Free,0,Everyone,Casual,"July 5, 2018",1.129.0.2,4.1 and up
1202,Love Balls,GAME,4.2,360630,40M,"50,000,000+",Free,0,Everyone,Puzzle,"July 31, 2018",1.2.7,4.1 and up
1203,Granny,GAME,4.5,1137267,59M,"50,000,000+",Free,0,Teen,Arcade,"May 29, 2018",1.4.0.1,4.0 and up
1204,8 Ball Pool,GAME,4.5,14200344,52M,"100,000,000+",Free,0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up
1205,Hungry Shark Evolution,GAME,4.5,6074334,100M,"100,000,000+",Free,0,Teen,Arcade,"July 25, 2018",6.0.0,4.1 and up
1206,Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",Free,0,Everyone,Action,"July 5, 2018",1.49.1,4.0 and up
1207,Pokémon GO,GAME,4.1,10424925,85M,"100,000,000+",Free,0,Everyone,Adventure,"July 23, 2018",0.111.3,4.4 and up
1208,Wordscapes,GAME,4.8,230727,87M,"10,000,000+",Free,0,Everyone,Word,"August 2, 2018",1.0.47,4.1 and up
1209,Paint Hit,GAME,4.4,37023,33M,"10,000,000+",Free,0,Everyone,Casual,"July 6, 2018",5.200,5.0 and up
1210,Snake VS Block,GAME,4.2,422244,32M,"50,000,000+",Free,0,Teen,Arcade,"April 23, 2018",1.24,4.1 and up
1211,Rolly Vortex,GAME,4.4,98123,40M,"10,000,000+",Free,0,Teen,Arcade,"May 25, 2018",1.7.0,4.1 and up
1212,Woody Puzzle,GAME,4.7,21262,29M,"1,000,000+",Free,0,Everyone,Puzzle,"August 3, 2018",1.0.9,4.4 and up
1213,Stack Jump,GAME,4.3,118253,40M,"10,000,000+",Free,0,Teen,Arcade,"May 3, 2018",1.4.6,4.1 and up
1214,Color by Number – New Coloring Book,GAME,4.7,141529,24M,"5,000,000+",Free,0,Everyone 10+,Board,"August 1, 2018",2.0.6,4.1 and up
1215,The Cube,GAME,4.2,70226,38M,"5,000,000+",Free,0,Everyone,Arcade,"July 25, 2018",1.2.9,4.1 and up
1216,Extreme Car Driving Simulator,GAME,4.3,2251012,52M,"100,000,000+",Free,0,Everyone,Racing,"May 3, 2018",4.17.2,4.0 and up
1217,The Fish Master!,GAME,4.1,15763,54M,"1,000,000+",Free,0,Everyone,Arcade,"July 17, 2018",1.6,4.1 and up
1218,Color Road,GAME,4.1,84911,71M,"10,000,000+",Free,0,Everyone,Arcade,"July 19, 2018",2.5.0,4.1 and up
1219,Draw In,GAME,4.2,46416,73M,"10,000,000+",Free,0,Everyone,Arcade,"July 23, 2018",1.0.8,4.1 and up
1220,Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",Free,0,Everyone,Simulation,"March 5, 2018",2.10.2,4.0.3 and up
1221,PLANK!,GAME,4.7,7196,38M,"500,000+",Free,0,Everyone,Arcade,"July 17, 2018",1.0.2,4.3 and up
1222,Looper!,GAME,4.6,48256,62M,"1,000,000+",Free,0,Everyone,Puzzle,"July 20, 2018",1.2.0,4.1 and up
1223,Trivia Crack,GAME,4.5,6427773,95M,"100,000,000+",Free,0,Everyone,Trivia,"August 3, 2018",2.79.0,4.1 and up
1224,Will it Crush?,GAME,3.1,25825,16M,"5,000,000+",Free,0,Everyone,Simulation,"May 22, 2018",1.3.3,4.4 and up
1225,Tomb of the Mask,GAME,4.1,55380,39M,"5,000,000+",Free,0,Everyone,Action,"July 24, 2018",1.2.1,5.0 and up
1226,Baseball Boy!,GAME,3.4,148177,78M,"10,000,000+",Free,0,Everyone,Arcade,"July 27, 2018",1.7.2,4.1 and up
